10019,2016-01-01 04:00:35.547,2016-01-01 04:00:35.000,531,-23.456713,-46.609082,12652,64,7376
10020,2016-01-01 04:00:35.557,2016-01-01 04:00:34.000,3008,-23.54158,-46.41168,41137,64,0
10021,2016-01-01 04:00:35.560,2016-01-01 04:00:35.000,33356,-23.512703,-46.740758,12159,0,20007
10022,2016-01-01 04:00:35.567,2016-01-01 04:00:33.000,1291,-23.703364999999998,-46.645723,38078,64,0
10023,2016-01-01 04:00:35.567,2016-01-01 04:00:34.000,112,-23.703252,-46.645257,47787,64,9848
10024,2016-01-01 04:00:35.567,2016-01-01 04:00:35.000,61,-23.645697,-46.748863,13731,64,8025
10025,2016-01-01 04:00:35.570,2016-01-01 04:00:34.000,34765,-23.660673000000003,-46.769345,41014,64,8335
10026,2016-01-01 04:00:35.580,2016-01-01 04:00:34.000,378,-23.517582,-46.38612,57776,64,7500
10027,2016-01-01 04:00:35.583,2016-01-01 04:00:34.000,33884,-23.706792999999998,-46.640583,58183,64,9134
10028,2016-01-01 04:00:35.583,2016-01-01 04:00:34.000,242,-23.524245,-46.473712,35631,64,7502
10029,2016-01-01 04:00:35.583,2016-01-01 04:00:26.000,2352,-23.539522,-46.472983,35700,0,0
10030,2016-01-01 04:00:35.590,2016-01-01 04:00:33.000,1217,-23.678165,-46.795821999999994,40553,64,0
10031,2016-01-01 04:00:35.593,2016-01-01 04:00:34.000,2173,-23.597122,-46.42589,36516,0,0
10032,2016-01-01 04:00:35.603,2016-01-01 04:00:34.000,1131,-23.705313,-46.640237,57421,0,9134
10033,2016-01-01 04:00:35.610,2016-01-01 04:00:34.000,973,-23.635635,-46.46883,42149,64,9086
10034,2016-01-01 04:00:35.610,2016-01-01 04:00:34.000,1812,-23.51653,-46.387217,35114,64,7500
10035,2016-01-01 04:00:35.610,2016-01-01 04:00:32.000,768,-23.553035,-46.557178,58564,0,8457
10036,2016-01-01 04:00:35.620,2016-01-01 04:00:36.000,33346,-23.512157000000002,-46.740747,11923,64,20007
10037,2016-01-01 04:00:35.623,2016-01-01 04:00:34.000,475,-23.551305,-46.739571999999995,38368,64,7893
10038,2016-01-01 04:00:35.627,2016-01-01 04:00:34.000,34454,-23.584885,-46.586605,11220,0,10745
10039,2016-01-01 04:00:35.633,2016-01-01 04:00:35.000,542,-23.465339999999998,-46.652357,9049,64,7377
10040,2016-01-01 04:00:35.633,2016-01-01 04:00:34.000,2173,-23.597523000000002,-46.425779999999996,57642,0,0
10041,2016-01-01 04:00:35.647,2016-01-01 04:00:34.000,1140,-23.703917,-46.645842,37220,64,9848
10042,2016-01-01 04:00:35.660,2016-01-01 04:00:36.000,569,-23.465332999999998,-46.651918,12879,64,7377
10043,2016-01-01 04:00:35.663,2016-01-01 04:00:34.000,2141,-23.458835,-46.677258,44320,64,7598
10044,2016-01-01 04:00:35.663,2016-01-01 04:00:06.000,34645,-23.550472,-46.738333000000004,38353,0,7893
10045,2016-01-01 04:00:35.663,2016-01-01 04:00:32.000,34645,-23.551438,-46.738507,35985,0,7893
10046,2016-01-01 04:00:35.670,2016-01-01 04:00:34.000,35169,-23.742125,-46.700998,40415,0,0
10047,2016-01-01 04:00:35.677,2016-01-01 04:00:34.000,219,-23.523965,-46.474703000000005,40211,64,7502
10048,2016-01-01 04:00:35.680,2016-01-01 04:00:33.000,2184,-23.569770000000002,-46.438753000000005,51230,64,0
10049,2016-01-01 04:00:35.680,2016-01-01 04:00:33.000,2198,-23.57056,-46.437698,51260,64,0
10050,2016-01-01 04:00:35.687,2016-01-01 04:00:35.000,1465,-23.753301999999998,-46.689845,11402,64,7817
10051,2016-01-01 04:00:35.687,2016-01-01 04:00:33.000,34055,-23.705379999999998,-46.640172,57463,0,9134
10052,2016-01-01 04:00:35.687,2016-01-01 04:00:34.000,1443,-23.75337,-46.690773,11508,64,7817
10053,2016-01-01 04:00:35.687,2016-01-01 04:00:33.000,904,-23.511,-46.468493,56168,0,0
10054,2016-01-01 04:00:35.690,2016-01-01 04:00:34.000,1102,-23.628515,-46.600195,58308,0,7179
10055,2016-01-01 04:00:35.700,2016-01-01 04:00:35.000,1252,-23.516453,-46.739963,12243,64,0
10056,2016-01-01 04:00:35.700,2016-01-01 04:00:34.000,33824,-23.537923000000003,-46.384840000000004,42594,0,0
10057,2016-01-01 04:00:35.707,2016-01-01 04:00:33.000,718,-23.55336,-46.557235,41679,64,8457
10058,2016-01-01 04:00:35.710,2016-01-01 04:00:35.000,3008,-23.594627,-46.441875,8573,64,0
10059,2016-01-01 04:00:35.710,2016-01-01 04:00:35.000,33312,-23.465585,-46.652582,13003,0,7377
10060,2016-01-01 04:00:35.713,2016-01-01 04:00:34.000,857,-23.437368,-46.583433,44438,0,7600
10061,2016-01-01 04:00:35.723,2016-01-01 04:00:34.000,926,-23.528168,-46.47834,55871,64,0
10062,2016-01-01 04:00:35.727,2016-01-01 04:00:33.000,1127,-23.701829999999998,-46.640465,50345,64,8091
10063,2016-01-01 04:00:35.730,2016-01-01 04:00:34.000,2317,-23.545853,-46.631052000000004,47412,64,0
10064,2016-01-01 04:00:35.730,2016-01-01 04:00:35.000,1990,-23.668132999999997,-46.714712,39136,64,9140
10065,2016-01-01 04:00:35.733,2016-01-01 04:00:35.000,829,-23.451223000000002,-46.739643,55193,64,20010
10066,2016-01-01 04:00:35.733,2016-01-01 04:00:35.000,438,-23.512735,-46.740873,13973,64,20007
10067,2016-01-01 04:00:35.740,2016-01-01 04:00:35.000,1265,-23.498248,-46.745625,12296,64,20008
10068,2016-01-01 04:00:35.743,2016-01-01 04:00:35.000,33258,-23.578467,-46.780809999999995,35823,0,9162
10069,2016-01-01 04:00:35.750,2016-01-01 04:00:35.000,61,-23.64576,-46.749277,13773,0,8025
10070,2016-01-01 04:00:35.750,2016-01-01 04:00:35.000,2127,-23.639777,-46.601603000000004,41462,64,7262
10071,2016-01-01 04:00:35.773,2016-01-01 04:00:35.000,1219,-23.686833,-46.789322,40494,64,0
10072,2016-01-01 04:00:35.773,2016-01-01 04:00:34.000,1693,-23.56041,-46.492117,42865,0,0
10073,2016-01-01 04:00:35.777,2016-01-01 04:00:35.000,1214,-23.648017000000003,-46.787858,37230,64,0
10074,2016-01-01 04:00:35.777,2016-01-01 04:00:36.000,619,-23.465428,-46.651925,9665,64,7377
10075,2016-01-01 04:00:35.783,2016-01-01 04:00:35.000,33136,-23.516993,-46.386322,35417,64,7500
10076,2016-01-01 04:00:35.783,2016-01-01 04:00:32.000,271,-23.70533,-46.639853,40649,64,9134
10077,2016-01-01 04:00:35.790,2016-01-01 04:00:34.000,1123,-23.705198,-46.639542999999996,58261,0,9134
10078,2016-01-01 04:00:35.790,2016-01-01 04:00:34.000,176,-23.668175,-46.71506,36863,64,9140
10079,2016-01-01 04:00:35.793,2016-01-01 04:00:34.000,32926,-23.519612,-46.475233,36943,0,7501
10080,2016-01-01 04:00:35.797,2016-01-01 04:00:34.000,26,-23.650470000000002,-46.782923,13645,64,0
10081,2016-01-01 04:00:35.800,2016-01-01 04:00:34.000,33151,-23.517775,-46.387893,58009,0,7500
10082,2016-01-01 04:00:35.817,2016-01-01 04:00:34.000,1730,-23.668023,-46.714859999999994,36912,0,9140
10083,2016-01-01 04:00:35.817,2016-01-01 04:00:35.000,33865,-23.612125,-46.467665000000004,56841,0,0
10084,2016-01-01 04:00:35.820,2016-01-01 04:00:34.000,33515,-23.551842999999998,-46.557475,52328,0,8457
10085,2016-01-01 04:00:35.823,2016-01-01 04:00:34.000,33911,-23.771953,-46.722443,40669,64,8152
10086,2016-01-01 04:00:35.827,2016-01-01 04:00:34.000,3008,-23.578835,-46.779802000000004,35897,64,0
10087,2016-01-01 04:00:35.830,2016-01-01 04:00:35.000,34840,-23.550826999999998,-46.738523,41210,0,7893
10088,2016-01-01 04:00:35.837,2016-01-01 04:00:33.000,810,-23.452057999999997,-46.739722,55459,64,20010
10089,2016-01-01 04:00:35.847,2016-01-01 04:00:34.000,512,-23.578597,-46.781393,38473,64,9162
10090,2016-01-01 04:00:35.847,2016-01-01 04:00:34.000,33486,-23.552625,-46.558083,52311,0,8457
10091,2016-01-01 04:00:35.850,2016-01-01 04:00:35.000,34218,-23.645445000000002,-46.748665,13768,64,0
10092,2016-01-01 04:00:35.850,2016-01-01 04:00:35.000,34940,-23.519945,-46.474354999999996,35184,64,7501
10093,2016-01-01 04:00:35.857,2016-01-01 04:00:32.000,1798,-23.523892,-46.474128,41565,64,7502
10094,2016-01-01 04:00:35.860,2016-01-01 04:00:35.000,116,-23.465173,-46.652388,12696,64,7377
10095,2016-01-01 04:00:35.863,2016-01-01 04:00:35.000,2072,-23.550397,-46.738427,35881,0,0
10096,2016-01-01 04:00:35.867,2016-01-01 04:00:32.000,57,-23.644995,-46.749098,13824,0,8025
10097,2016-01-01 04:00:35.877,2016-01-01 04:00:30.000,33939,-23.771567,-46.722088,40107,64,8152
10098,2016-01-01 04:00:35.877,2016-01-01 04:00:35.000,309,-23.574358,-46.451732,12929,64,0
10099,2016-01-01 04:00:35.880,2016-01-01 04:00:34.000,34353,-23.811953,-46.736191999999996,41267,0,0
10100,2016-01-01 04:00:35.883,2016-01-01 04:00:34.000,33264,-23.578388,-46.78035,36005,0,0
10101,2016-01-01 04:00:35.887,2016-01-01 03:59:41.000,2346,-23.518017999999998,-46.475652000000004,58525,64,7380
10102,2016-01-01 04:00:35.887,2016-01-01 04:00:34.000,1294,-23.704053,-46.64582,47786,64,9848
10103,2016-01-01 04:00:35.890,2016-01-01 04:00:30.000,889,-23.451795,-46.73969,55065,64,20010
10104,2016-01-01 04:00:35.897,2016-01-01 04:00:33.000,804,-23.45897,-46.677168,44233,64,7598
10105,2016-01-01 04:00:35.897,2016-01-01 03:59:32.000,33486,-23.55255,-46.557165000000005,51339,0,0
10106,2016-01-01 04:00:35.900,2016-01-01 04:00:35.000,1816,-23.449118,-46.599340000000005,44874,64,0
10107,2016-01-01 04:00:35.900,2016-01-01 04:00:36.000,516,-23.465988,-46.653423,9127,64,0
10108,2016-01-01 04:00:35.900,2016-01-01 04:00:35.000,33389,-23.456837,-46.608752,11132,0,7376
10109,2016-01-01 04:00:35.903,2016-01-01 04:00:36.000,438,-23.512276999999997,-46.742022999999996,12087,64,20007
10110,2016-01-01 04:00:35.907,2016-01-01 04:00:34.000,1917,-23.656029999999998,-46.776196999999996,39187,0,0
10111,2016-01-01 04:00:35.910,2016-01-01 04:00:34.000,1340,-23.505372,-46.758745000000005,9912,64,0
10112,2016-01-01 04:00:35.910,2016-01-01 04:00:35.000,2287,-23.519945,-46.700241999999996,12208,0,6092
10113,2016-01-01 04:00:35.913,2016-01-01 04:00:34.000,33596,-23.456048000000003,-46.699008,55212,0,7593
10114,2016-01-01 04:00:35.920,2016-01-01 04:00:35.000,35145,-23.573413000000002,-46.559343,13327,64,0
10115,2016-01-01 04:00:35.920,2016-01-01 04:00:34.000,767,-23.55174,-46.557707,57506,0,8457
10116,2016-01-01 04:00:35.930,2016-01-01 04:00:34.000,501,-23.578575,-46.779925,40163,64,9162
10117,2016-01-01 04:00:35.940,2016-01-01 04:00:33.000,33057,-23.639417,-46.600977,47179,0,0
10118,2016-01-01 04:00:35.943,2016-01-01 04:00:36.000,33206,-23.512255,-46.739352000000004,12186,0,20007
10119,2016-01-01 04:00:35.947,2016-01-01 03:54:22.000,33918,-23.771492000000002,-46.720857,40296,64,8152
10120,2016-01-01 04:00:35.947,2016-01-01 04:00:34.000,1275,-23.702328,-46.645823,38104,0,0
10121,2016-01-01 04:00:35.953,2016-01-01 04:00:33.000,598,-23.642578,-46.659797,37667,64,7818
10122,2016-01-01 04:00:35.957,2016-01-01 04:00:36.000,33299,-23.457755,-46.607803000000004,11191,0,7376
10123,2016-01-01 04:00:35.957,2016-01-01 04:00:35.000,2319,-23.503083,-46.62539,9384,0,7308
10124,2016-01-01 04:00:35.960,2016-01-01 04:00:35.000,501,-23.578742000000002,-46.780227000000004,38332,0,0
10125,2016-01-01 04:00:35.967,2016-01-01 04:00:35.000,34238,-23.516822,-46.386666999999996,35663,0,7500
10126,2016-01-01 04:00:35.967,2016-01-01 04:00:15.000,1877,-23.550233,-46.738785,40960,64,7893
10127,2016-01-01 04:00:35.970,2016-01-01 04:00:34.000,2383,-23.614160000000002,-46.501603,10938,64,0
10128,2016-01-01 04:00:35.980,2016-01-01 04:00:33.000,916,-23.531518,-46.408728,56372,0,0
10129,2016-01-01 04:00:35.980,2016-01-01 04:00:34.000,1148,-23.771632999999998,-46.721267,40349,0,8152
10130,2016-01-01 04:00:35.987,2016-01-01 04:00:34.000,1334,-23.505088,-46.7572,37931,64,7890
10131,2016-01-01 04:00:35.987,2016-01-01 04:00:35.000,35054,-23.519422,-46.700402000000004,12990,64,0
10132,2016-01-01 04:00:35.987,2016-01-01 04:00:35.000,34550,-23.402355,-46.5138,47266,0,0
10133,2016-01-01 04:00:35.990,2016-01-01 04:00:35.000,34645,-23.550808,-46.738498,35999,64,7893
10134,2016-01-01 04:00:35.990,2016-01-01 04:00:34.000,2071,-23.550608,-46.737815000000005,38451,64,7894
10135,2016-01-01 04:00:35.990,2016-01-01 04:00:34.000,2215,-23.570853,-46.43736,52385,64,0
10136,2016-01-01 04:00:35.990,2016-01-01 04:00:35.000,1339,-23.50543,-46.757847999999996,12941,0,7890
10137,2016-01-01 04:00:35.990,2016-01-01 04:00:35.000,1320,-23.647082,-46.749033000000004,39610,64,0
10138,2016-01-01 04:00:35.993,2016-01-01 04:00:35.000,858,-23.442004999999998,-46.589155,44704,0,7597
10139,2016-01-01 04:00:36.000,2016-01-01 04:00:34.000,1029,-23.563252,-46.445688,43282,0,7823
10140,2016-01-01 04:00:36.007,2016-01-01 04:00:34.000,1472,-23.75444,-46.69059,11782,0,7817
10141,2016-01-01 04:00:36.007,2016-01-01 04:00:32.000,33336,-23.483543,-46.652633,47291,0,7378
10142,2016-01-01 04:00:36.017,2016-01-01 03:59:28.000,1792,-23.45607,-46.606262,47223,64,7376
10143,2016-01-01 04:00:36.020,2016-01-01 04:00:34.000,832,-23.449279999999998,-46.59923,44852,0,0
10144,2016-01-01 04:00:36.020,2016-01-01 04:00:34.000,915,-23.530117999999998,-46.422507,56333,0,7637
10145,2016-01-01 04:00:36.027,2016-01-01 04:00:33.000,916,-23.514647,-46.422453000000004,42591,64,0
10146,2016-01-01 04:00:36.033,2016-01-01 04:00:35.000,841,-23.449254999999997,-46.599698,44515,64,0
10147,2016-01-01 04:00:36.040,2016-01-01 04:00:34.000,35107,-23.52461,-46.47428,40777,64,7502
10148,2016-01-01 04:00:36.043,2016-01-01 04:00:35.000,34840,-23.55105,-46.739587,38429,0,7893
10149,2016-01-01 04:00:36.047,2016-01-01 04:00:36.000,33679,-23.511238,-46.46844,56074,0,0
10150,2016-01-01 04:00:36.047,2016-01-01 04:00:35.000,2070,-23.551435,-46.739125,38387,64,7893
10151,2016-01-01 04:00:36.050,2016-01-01 04:00:35.000,2260,-23.45659,-46.608835,12575,64,7376
10152,2016-01-01 04:00:36.050,2016-01-01 04:00:35.000,1888,-23.693697,-46.793925,40598,64,8032
10153,2016-01-01 04:00:36.050,2016-01-01 04:00:34.000,2215,-23.634638,-46.443327000000004,52180,64,7702
10154,2016-01-01 04:00:36.053,2016-01-01 04:00:34.000,1198,-23.753042999999998,-46.690385,11769,64,7817
10155,2016-01-01 04:00:36.053,2016-01-01 04:00:35.000,34629,-23.671393,-46.654055,57885,64,0
10156,2016-01-01 04:00:36.053,2016-01-01 04:00:34.000,6,-23.639278,-46.779118,43431,64,0
10157,2016-01-01 04:00:36.060,2016-01-01 04:00:35.000,1248,-23.551523,-46.73925,35867,64,7893
10158,2016-01-01 04:00:36.067,2016-01-01 04:00:36.000,2314,-23.479505,-46.602707,9871,0,7331
10159,2016-01-01 04:00:36.067,2016-01-01 04:00:35.000,34240,-23.738317000000002,-46.69839,11388,0,2058
10160,2016-01-01 04:00:36.070,2016-01-01 04:00:35.000,33382,-23.483467,-46.652685,9076,0,7378
10161,2016-01-01 04:00:36.070,2016-01-01 04:00:35.000,2395,-23.643135,-46.659223,37916,0,7818
10162,2016-01-01 04:00:36.077,2016-01-01 04:00:35.000,33568,-23.451557,-46.739927,55494,0,20010
10163,2016-01-01 04:00:36.077,2016-01-01 03:59:38.000,34380,-23.594257,-46.414107,43245,64,0
10164,2016-01-01 04:00:36.080,2016-01-01 04:00:34.000,33020,-23.525488,-46.473607,36269,0,7502
10165,2016-01-01 04:00:36.087,2016-01-01 04:00:34.000,34691,-23.554387,-46.558288,58714,0,8457
10166,2016-01-01 04:00:36.087,2016-01-01 04:00:35.000,32855,-23.753227,-46.692143,11424,0,0
10167,2016-01-01 04:00:36.090,2016-01-01 04:00:35.000,1219,-23.672882,-46.773967,39265,64,0
10168,2016-01-01 04:00:36.090,2016-01-01 04:00:35.000,1951,-23.69081,-46.772995,39984,0,5462
10169,2016-01-01 04:00:36.093,2016-01-01 04:00:31.000,990,-23.569597,-46.438152,52307,64,9551
10170,2016-01-01 04:00:36.093,2016-01-01 04:00:34.000,809,-23.451647,-46.74028,55635,0,20010
10171,2016-01-01 04:00:36.097,2016-01-01 04:00:23.000,34380,-23.592963,-46.412038,43245,64,0
10172,2016-01-01 04:00:36.097,2016-01-01 04:00:34.000,788,-23.630045000000003,-46.767771999999994,43593,0,0
10173,2016-01-01 04:00:36.103,2016-01-01 04:00:35.000,33105,-23.608117,-46.472713,13311,0,0
10174,2016-01-01 04:00:36.110,2016-01-01 04:00:34.000,34233,-23.754622,-46.690870000000004,11538,0,7817
10175,2016-01-01 04:00:36.113,2016-01-01 04:00:34.000,1891,-23.652047,-46.776865,15358,64,8023
10176,2016-01-01 04:00:36.113,2016-01-01 03:59:51.000,34945,-23.524293,-46.474728000000006,35116,0,7502
10177,2016-01-01 04:00:36.117,2016-01-01 04:00:34.000,33741,-23.588793,-46.510847,55933,0,0
10178,2016-01-01 04:00:36.130,2016-01-01 04:00:34.000,906,-23.544112,-46.388835,56473,0,7624
10179,2016-01-01 04:00:36.130,2016-01-01 04:00:35.000,34804,-23.753332,-46.692042,11257,0,0
10180,2016-01-01 04:00:36.137,2016-01-01 04:00:29.000,1184,-23.771885,-46.721205,40492,64,8152
10181,2016-01-01 04:00:36.137,2016-01-01 04:00:34.000,33917,-23.771788,-46.720178000000004,39697,64,8152
10182,2016-01-01 04:00:36.140,2016-01-01 04:00:34.000,1531,-23.538567,-46.517065,55712,0,0
10183,2016-01-01 04:00:36.143,2016-01-01 04:00:35.000,33170,-23.517355,-46.386663,40786,0,7500
10184,2016-01-01 04:00:36.147,2016-01-01 04:00:34.000,2446,-23.513642,-46.468948,56129,64,0
10185,2016-01-01 04:00:36.147,2016-01-01 04:00:35.000,35075,-23.535726999999998,-46.754525,12466,64,0
10186,2016-01-01 04:00:36.150,2016-01-01 04:00:35.000,2314,-23.544645000000003,-46.624905,9708,64,0
10187,2016-01-01 04:00:36.150,2016-01-01 04:00:35.000,1523,-23.643012,-46.659537,41353,64,7818
10188,2016-01-01 04:00:36.153,2016-01-01 04:00:35.000,48,-23.64529,-46.749688,13177,64,8025
10189,2016-01-01 04:00:36.163,2016-01-01 04:00:35.000,1427,-23.505115,-46.757508,10907,0,7890
10190,2016-01-01 04:00:36.167,2016-01-01 04:00:34.000,1159,-23.771905,-46.720928,40355,64,8152
10191,2016-01-01 04:00:36.167,2016-01-01 04:00:33.000,1091,-23.6034,-46.543032000000004,57102,0,0
10192,2016-01-01 04:00:36.173,2016-01-01 04:00:35.000,354,-23.664397,-46.727033,38757,64,8026
10193,2016-01-01 04:00:36.180,2016-01-01 04:00:35.000,809,-23.451667,-46.738948,55404,64,20010
10194,2016-01-01 04:00:36.180,2016-01-01 04:00:34.000,1861,-23.705172,-46.63957,52809,64,9134
10195,2016-01-01 04:00:36.187,2016-01-01 04:00:34.000,264,-23.703682999999998,-46.645435,37218,64,9848
10196,2016-01-01 04:00:36.187,2016-01-01 04:00:34.000,33427,-23.489763,-46.56125,47711,0,9382
10197,2016-01-01 04:00:36.193,2016-01-01 03:57:41.000,934,-23.4976,-46.412935,42222,64,0
10198,2016-01-01 04:00:36.200,2016-01-01 04:00:35.000,619,-23.464922,-46.65224,47444,64,7377
10199,2016-01-01 04:00:36.207,2016-01-01 04:00:35.000,1102,-23.603295000000003,-46.547678000000005,56872,0,7683
10200,2016-01-01 04:00:36.210,2016-01-01 04:00:35.000,33743,-23.62181,-46.487287,42903,64,0
10201,2016-01-01 04:00:36.217,2016-01-01 04:00:35.000,1432,-23.512738,-46.738820000000004,12053,64,20007
10202,2016-01-01 04:00:36.217,2016-01-01 04:00:35.000,34514,-23.636707,-46.59342,56902,0,0
10203,2016-01-01 04:00:36.217,2016-01-01 04:00:34.000,3008,-23.648122,-46.78503,43955,64,0
10204,2016-01-01 04:00:36.220,2016-01-01 04:00:35.000,2069,-23.578670000000002,-46.780213,40993,64,9162
10205,2016-01-01 04:00:36.220,2016-01-01 04:00:34.000,1099,-23.604007,-46.543895,57073,64,0
10206,2016-01-01 04:00:36.220,2016-01-01 04:00:26.000,2190,-23.570582,-46.435942,51222,64,9551
10207,2016-01-01 04:00:36.223,2016-01-01 04:00:36.000,423,-23.498260000000002,-46.745398,12542,64,20008
10208,2016-01-01 04:00:36.230,2016-01-01 04:00:35.000,911,-23.514598,-46.469454999999996,42422,0,7681
10209,2016-01-01 04:00:36.230,2016-01-01 04:00:35.000,32934,-23.55058,-46.430138,36364,64,0
10210,2016-01-01 04:00:36.230,2016-01-01 04:00:34.000,370,-23.51684,-46.386905,36065,64,7500
10211,2016-01-01 04:00:36.233,2016-01-01 04:00:36.000,444,-23.516157999999997,-46.739995,12355,64,0
10212,2016-01-01 04:00:36.237,2016-01-01 04:00:27.000,33382,-23.483478,-46.652768,41066,0,0
10213,2016-01-01 04:00:36.243,2016-01-01 04:00:34.000,33817,-23.574377,-46.398355,42567,0,7926
10214,2016-01-01 04:00:36.247,2016-01-01 04:00:35.000,33006,-23.516672,-46.386777,36480,0,7500
10215,2016-01-01 04:00:36.250,2016-01-01 04:00:33.000,2268,-23.490838,-46.561378000000005,9747,64,9382
10216,2016-01-01 04:00:36.253,2016-01-01 04:00:34.000,2237,-23.607288,-46.451817999999996,42512,0,0
10217,2016-01-01 04:00:36.253,2016-01-01 04:00:34.000,34000,-23.691495,-46.746902,40510,0,8062
10218,2016-01-01 04:00:36.263,2016-01-01 04:00:35.000,32913,-23.519852,-46.474934999999995,36880,0,7501
10219,2016-01-01 04:00:36.270,2016-01-01 04:00:29.000,1545,-23.771639999999998,-46.720712,40487,0,8152
10220,2016-01-01 04:00:36.270,2016-01-01 04:00:34.000,33675,-23.60012,-46.504635,56659,64,8458
10221,2016-01-01 04:00:36.277,2016-01-01 04:00:34.000,906,-23.543463,-46.391287,56219,64,0
10222,2016-01-01 04:00:36.287,2016-01-01 04:00:35.000,69,-23.752788,-46.691968,11346,64,7817
10223,2016-01-01 04:00:36.287,2016-01-01 04:00:35.000,1128,-23.705187,-46.639552,57749,64,9134
10224,2016-01-01 04:00:36.293,2016-01-01 04:00:34.000,33656,-23.452085,-46.740282,55179,0,20010
10225,2016-01-01 04:00:36.303,2016-01-01 03:53:36.000,33961,-23.734773,-46.66237,40665,0,0
10226,2016-01-01 04:00:36.313,2016-01-01 04:00:35.000,14,-23.652067000000002,-46.776453000000004,13656,64,8023
10227,2016-01-01 04:00:36.333,2016-01-01 04:00:35.000,35776,-23.664373,-46.727713,38671,64,8026
10228,2016-01-01 04:00:36.340,2016-01-01 04:00:36.000,33336,-23.483558,-46.652728,9667,0,7378
10229,2016-01-01 04:00:36.343,2016-01-01 04:00:34.000,34619,-23.650389999999998,-46.61322,8647,64,7263
10230,2016-01-01 04:00:36.357,2016-01-01 04:00:34.000,33573,-23.41305,-46.750417999999996,55374,0,7559
10231,2016-01-01 04:00:36.360,2016-01-01 04:00:35.000,2404,-23.82788,-46.727973,40340,64,0
10232,2016-01-01 04:00:36.367,2016-01-01 04:00:35.000,1427,-23.504737,-46.757554999999996,13052,64,7890
10233,2016-01-01 04:00:36.380,2016-01-01 04:00:34.000,2194,-23.570067,-46.438902,52730,64,0
10234,2016-01-01 04:00:36.380,2016-01-01 04:00:34.000,34088,-23.655742,-46.775808000000005,39125,0,0
10235,2016-01-01 04:00:36.380,2016-01-01 04:00:36.000,542,-23.4652,-46.652308000000005,9471,64,7377
10236,2016-01-01 04:00:36.380,2016-01-01 04:00:34.000,1639,-23.599935000000002,-46.505947,56677,0,8458
10237,2016-01-01 04:00:36.383,2016-01-01 04:00:35.000,2245,-23.57859,-46.779917,38458,0,0
10238,2016-01-01 04:00:36.383,2016-01-01 04:00:34.000,34014,-23.602228,-46.54637,56907,0,7683
10239,2016-01-01 04:00:36.387,2016-01-01 04:00:35.000,1287,-23.7055,-46.63988,57529,0,9134
10240,2016-01-01 04:00:36.390,2016-01-01 04:00:36.000,631,-23.4574,-46.609120000000004,9249,64,7376
10241,2016-01-01 04:00:36.397,2016-01-01 04:00:34.000,2058,-23.630335000000002,-46.768265,43663,64,0
10242,2016-01-01 04:00:36.397,2016-01-01 04:00:32.000,34076,-23.655648,-46.775425,39060,0,8024
10243,2016-01-01 04:00:36.400,2016-01-01 04:00:35.000,33144,-23.516982000000002,-46.385954999999996,35406,64,0
10244,2016-01-01 04:00:36.403,2016-01-01 04:00:34.000,1638,-23.600082,-46.505482,56690,0,8458
10245,2016-01-01 04:00:36.403,2016-01-01 04:00:35.000,2044,-23.550428,-46.738105,41221,0,7893
