58289,-23.485989,-46.72528,48,633.42639
58289,-23.48638,-46.725573,49,686.06696
58289,-23.486642,-46.725803,50,723.40289
58289,-23.486827,-46.726022,51,753.73871
58289,-23.48736,-46.726763,52,849.72894
58289,-23.487508,-46.726914,53,872.23663
58289,-23.487667,-46.727074,54,955.99146
58289,-23.488056,-46.727479,55,955.99146
58289,-23.488404,-46.727802,56,1006.7267
58289,-23.488472,-46.727973,57,1035.2635
58289,-23.488505,-46.728059,58,1045.5159
58289,-23.488532,-46.728155,59,1058.6824
58289,-23.488561,-46.72828,60,1067.2823
58289,-23.488574,-46.728363,61,1076.2682
58289,-23.488586,-46.72845,62,1086.2386
58289,-23.488596,-46.728547,63,1098.3049
58289,-23.488581,-46.728664,64,1098.3049
58289,-23.488612,-46.728787,65,1111.33
58289,-23.48868,-46.729295,66,1171.7367
58289,-23.488678,-46.729373,67,1181.0487
58289,-23.488673,-46.729464,68,1199.2174
58289,-23.488639,-46.729638,69,1199.2174
58289,-23.488461,-46.730067,70,1247.2697
58289,-23.488345,-46.730362,71,1280.0282
58289,-23.488294,-46.730461,72,1305.0748
58289,-23.488248,-46.730583,73,1318.4395
58289,-23.488219,-46.73071,74,1318.4395
58289,-23.488181,-46.73092,75,1371.2142
58289,-23.488152,-46.731221,76,1397.6992
58289,-23.488141,-46.73148,77,1492.6086
58289,-23.488099,-46.732408,78,1492.6086
58289,-23.488004,-46.733734,79,1678.3615
58289,-23.487845,-46.734191,80,1678.3615
58289,-23.487795,-46.73431,81,1691.7194
58289,-23.487516,-46.735067,82,1774.9924
58289,-23.487225,-46.735917,83,1867.6089
58289,-23.487102,-46.736359,84,1914.7698
58289,-23.486877,-46.737151,85,1999.4241
58289,-23.486771,-46.73749,86,2035.9891
58289,-23.486669,-46.7378,87,2069.6106
58289,-23.486578,-46.738054,88,2097.4456
58289,-23.48668,-46.738051,89,2108.7463
58289,-23.488006,-46.738025,90,2255.626
58289,-23.488956,-46.737913,91,2361.4595
58289,-23.489006,-46.738971,92,2469.6755
58289,-23.489064,-46.739147,93,2488.7668
58289,-23.489173,-46.739366,94,2514.1868
58289,-23.489478,-46.739863,95,2575.1658
58289,-23.489828,-46.740461,96,2647.5117
58289,-23.490009,-46.740659,97,2675.9883
58289,-23.490155,-46.740787,98,2696.783
58289,-23.490415,-46.740931,99,2729.1177
58289,-23.490732,-46.74112,100,2769.1838
58289,-23.49202,-46.741711,101,2924.0796
58289,-23.492369,-46.741882,102,2966.4951
58289,-23.492668,-46.741997,103,3001.6313
58289,-23.493116,-46.742198,104,3055.3281
58289,-23.49335,-46.742173,105,3081.3694
58289,-23.493574,-46.741995,106,3112.127
58289,-23.49367,-46.741831,107,3131.9683
58289,-23.493741,-46.741683,108,3149.0085
58289,-23.493806,-46.7415,109,3169.0396
58289,-23.493839,-46.741271,110,3192.7148
58289,-23.493812,-46.740692,111,3251.9329
58289,-23.493751,-46.74039,112,3283.512
58289,-23.493716,-46.740127,113,3310.6545
58289,-23.49348,-46.739544,114,3375.689
58289,-23.493439,-46.739184,115,3412.7407
58289,-23.493594,-46.738512,116,3483.4968
58289,-23.493943,-46.737809,117,3565.0471
58289,-23.493931,-46.736962,118,3651.5747
58289,-23.494965,-46.7367,119,3769.1768
58289,-23.496067,-46.73627,120,3898.8872
58289,-23.496593,-46.736066,121,3960.7568
58289,-23.497039,-46.73582,122,4016.1755
58289,-23.497333,-46.735703,123,4050.8604
58289,-23.49757,-46.735666,124,4077.3789
58289,-23.497869,-46.735642,125,4110.584
58289,-23.498095,-46.735635,126,4135.624
58289,-23.498457,-46.735475,127,4178.9189
58289,-23.499009,-46.735134,128,4249.2793
58289,-23.49904,-46.735311,129,4282.7295
58289,-23.499049,-46.735458,130,4297.4854
58289,-23.49902,-46.735599,131,4317.0156
58289,-23.498958,-46.735778,132,4317.0156
58289,-23.498842,-46.735911,133,4377.3633
58289,-23.498633,-46.73625,134,4415.7974
58289,-23.498307,-46.736379,135,4415.7974
58289,-23.498109,-46.736723,136,4457.2158
58289,-23.498763,-46.737818,137,4590.4663
58289,-23.499176,-46.738546,138,4764.1152
58289,-23.499702,-46.73917,139,4764.1152
58289,-23.500375,-46.739187,140,4838.6709
58289,-23.500627,-46.73901,141,4871.9243
58289,-23.50125,-46.738899,142,4941.8477
58289,-23.501404,-46.738841,143,4959.9028
58289,-23.501585,-46.738826,144,4980.0073
58289,-23.501741,-46.738846,145,4997.4048
58289,-23.501974,-46.738961,146,5025.7573
58289,-23.503098,-46.739361,147,5156.7744
58289,-23.503854,-46.739671,148,5246.2891
58289,-23.504891,-46.739975,149,5365.2612
58289,-23.505026,-46.740006,150,5380.5444
58289,-23.505166,-46.739263,151,5458.0
58289,-23.505302,-46.738608,152,5526.5742
58289,-23.505321,-46.737856,153,5603.4102
58289,-23.505421,-46.737193,154,5672.0264
58289,-23.505476,-46.737009,155,5691.7822
58289,-23.505545,-46.736823,156,5712.2593
58289,-23.505604,-46.736712,157,5725.3447
58289,-23.505676,-46.736617,158,5737.9038
58289,-23.505755,-46.736553,159,5748.8252
58289,-23.50588,-46.736497,160,5763.8042
58289,-23.505995,-46.73647,161,5776.8359
58289,-23.506072,-46.736451,162,5785.582
58289,-23.50626,-46.736448,163,5806.4053
58289,-23.506368,-46.736473,164,5818.6357
58289,-23.506578,-46.736588,165,5844.6909
58289,-23.506813,-46.736801,166,5878.6123
58289,-23.506965,-46.736875,167,5897.0654
58289,-23.507125,-46.736891,168,5914.8608
58289,-23.507173,-46.736379,169,5967.4238
58289,-23.507221,-46.73587,170,6019.6821
58289,-23.506719,-46.735792,171,6075.8472
58289,-23.506579,-46.735754,172,6091.8306
58289,-23.506386,-46.735369,173,6136.5869
58289,-23.50596,-46.734585,174,6229.5273
58289,-23.505269,-46.73324,175,6386.7798
58289,-23.505103,-46.732915,176,6424.7256
58289,-23.505336,-46.731706,177,6550.877
58289,-23.505473,-46.731,178,6624.5645
58289,-23.506038,-46.730086,179,6736.9492
58289,-23.506448,-46.729289,180,6830.1602
58289,-23.506759,-46.72881,181,6889.9917
58289,-23.507393,-46.73022,182,7050.209
58289,-23.508122,-46.731708,183,7222.3008
58289,-23.508269,-46.731725,184,7238.6733
58289,-23.508507,-46.731692,185,7265.2466
58289,-23.508472,-46.731865,186,7283.3359
58289,-23.508257,-46.732932,187,7394.8848
58289,-23.507833,-46.733096,188,7444.7412
58289,-23.507075,-46.733449,189,7536.105
58289,-23.507049,-46.733509,190,7542.876
58289,-23.507041,-46.733555,191,7547.6567
58289,-23.507037,-46.733605,192,7552.7827
58289,-23.507042,-46.733662,193,7558.6304
58289,-23.507056,-46.73371,194,7563.772
58289,-23.507079,-46.733753,195,7568.8491
58289,-23.507252,-46.733971,196,7598.2236
58289,-23.508026,-46.734893,197,7725.5654
58289,-23.508154,-46.73501,198,7744.106
58289,-23.508256,-46.735068,199,7772.3164
58289,-23.508386,-46.735123,200,7777.6411
58289,-23.508433,-46.735134,201,7781.9282
58289,-23.508471,-46.735142,202,7790.2402
58289,-23.508546,-46.735139,203,7793.6797
58289,-23.508577,-46.735137,204,7797.1563
58289,-23.508607,-46.735127,205,7801.2124
58289,-23.508631,-46.735097,206,7806.0356
58289,-23.508649,-46.735054,207,7814.52
58289,-23.508666,-46.734973,208,7825.0874
58289,-23.508682,-46.734871,209,7881.6245
58289,-23.508731,-46.73432,210,7951.7349
58289,-23.508803,-46.733638,211,7972.48
58289,-23.508888,-46.733457,212,7999.1665
58289,-23.509018,-46.733237,213,7999.1665
58289,-23.509095,-46.732741,214,8050.5376
58289,-23.509164,-46.73244,215,8082.2153
58289,-23.509229,-46.732152,216,8112.498
58289,-23.509272,-46.731966,217,8132.083
58289,-23.509326,-46.731704,218,8159.5024
58289,-23.509479,-46.731121,219,8221.4102
58289,-23.50964,-46.730536,220,8283.7627
58289,-23.509752,-46.730089,221,8331.0713
58289,-23.509859,-46.729806,222,8362.3105
58289,-23.510486,-46.72887,223,8480.4658
58289,-23.510886,-46.728319,224,8552.0859
58289,-23.511121,-46.728092,225,8586.9414
58289,-23.511269,-46.727838,226,8617.6279
58289,-23.51145,-46.727698,227,8642.251
58289,-23.511793,-46.727446,228,8688.1367
58289,-23.512023,-46.72731,229,8717.1504
58289,-23.512276,-46.727188,230,8747.8164
58289,-23.512645,-46.727072,231,8790.3662
58289,-23.514224,-46.726677,232,8969.835
58289,-23.515473,-46.726298,233,9113.4766
58289,-23.515993,-46.726121,234,9173.8379
58289,-23.516216,-46.726116,235,9216.7051
58289,-23.51638,-46.726114,236,9216.7051
58289,-23.516458,-46.726111,237,9237.7227
58289,-23.516566,-46.726142,238,9250.7227
58289,-23.516649,-46.726232,239,9250.7227
58289,-23.516722,-46.726337,240,9280.8506
58289,-23.516782,-46.726487,241,9280.8506
58289,-23.516796,-46.72658,242,9301.2461
58289,-23.516768,-46.726681,243,9320.9434
58289,-23.516684,-46.726851,244,9335.998
58289,-23.516615,-46.726978,245,9344.1162
58289,-23.516568,-46.727039,246,9352.6201
58289,-23.516504,-46.727085,247,9362.2598
58289,-23.516427,-46.727129,248,9371.6016
58289,-23.516347,-46.727158,249,9381.9063
58289,-23.516254,-46.727161,250,9391.6631
58289,-23.516167,-46.727146,251,9401.4971
58289,-23.516089,-46.7271,252,9413.4238
58289,-23.515994,-46.727045,253,9413.4238
58289,-23.515637,-46.72649,254,9482.5332
58289,-23.515498,-46.726245,255,9511.9111
58289,-23.515453,-46.726167,256,9521.3076
58289,-23.515355,-46.726005,257,9541.0947
58289,-23.515278,-46.725874,258,9556.9609
58289,-23.515034,-46.725321,259,9619.5703
58289,-23.514708,-46.724747,260,9688.4189
58289,-23.514634,-46.724633,261,9702.6572
58289,-23.514575,-46.724512,262,9716.6357
58289,-23.513605,-46.722542,263,9944.7168
58289,-23.513503,-46.722387,264,9964.1641
58289,-23.514215,-46.721354,265,10095.878
58289,-23.51418,-46.721266,266,10105.666
58289,-23.514131,-46.720855,267,10147.991
58289,-23.514049,-46.720299,268,10205.497
58289,-23.514,-46.719889,269,10247.721
58289,-23.513996,-46.719567,270,10280.609
58289,-23.51399,-46.719402,271,10297.474
58289,-23.514003,-46.719241,272,10313.979
58289,-23.514084,-46.718891,273,10350.834
58289,-23.514268,-46.718415,274,10403.546
58289,-23.514741,-46.717183,275,10539.839
58289,-23.514878,-46.716775,276,10584.185
58289,-23.51496,-46.716383,277,10625.236
58289,-23.514911,-46.716104,278,10654.242
58289,-23.514857,-46.715908,279,10675.134
58289,-23.514522,-46.714744,280,10799.668
58289,-23.514382,-46.714249,281,10852.547
58289,-23.514162,-46.713485,282,10934.29
58289,-23.518206,-46.712258,283,11399.368
58289,-23.519663,-46.71176,284,11568.558
58289,-23.520393,-46.711488,285,11654.045
58289,-23.520495,-46.711998,286,11707.34
58289,-23.520617,-46.712101,287,11724.463
58289,-23.520759,-46.712157,288,11741.197
58289,-23.520928,-46.712167,289,11759.942
58289,-23.521029,-46.71214,290,11771.463
58289,-23.521247,-46.711776,291,11815.789
58289,-23.521359,-46.711501,292,11846.49
58289,-23.52249,-46.711349,293,11972.708
58289,-23.522727,-46.711315,294,11999.185
58289,-23.522676,-46.710372,295,12095.652
58289,-23.522592,-46.709365,296,12198.911
58289,-23.522516,-46.708401,297,12297.718
58289,-23.521703,-46.708487,298,12388.186
58289,-23.520866,-46.708571,299,12481.28
58289,-23.520037,-46.708649,300,12573.438
58289,-23.519386,-46.708656,301,12645.541
58289,-23.519319,-46.707687,302,12744.779
58289,-23.519224,-46.707319,303,12783.807
58289,-23.519615,-46.706402,304,12886.983
58289,-23.520063,-46.70537,305,13003.473
58289,-23.52051,-46.70433,306,13120.654
58289,-23.520918,-46.703419,307,13224.083
58289,-23.519801,-46.70288,308,13359.486
58289,-23.519709,-46.702832,309,13370.793
58289,-23.519552,-46.702753,310,13389.962
58289,-23.519517,-46.702698,311,13396.787
58289,-23.519489,-46.702607,312,13406.584
58289,-23.51949,-46.702533,313,13414.142
58289,-23.52003,-46.702138,314,13486.28
58289,-23.520092,-46.702089,315,13494.777
58289,-23.520121,-46.702025,316,13502.06
58289,-23.520137,-46.701929,317,13512.022
58289,-23.520124,-46.701867,318,13518.516
58289,-23.520051,-46.701693,319,13538.038
58289,-23.520036,-46.701657,320,13542.073
58289,-23.520024,-46.701629,321,13545.227
58289,-23.519971,-46.701544,322,13555.705
58289,-23.519943,-46.701515,323,13559.993
58289,-23.519895,-46.701433,324,13569.912
58289,-23.519826,-46.701386,325,13578.937
58289,-23.519723,-46.701317,326,13592.345
58289,-23.519646,-46.701036,327,13657.489
58289,-23.519606,-46.700694,328,13680.8
58289,-23.519616,-46.700466,329,13696.998
58289,-23.519651,-46.700312,330,13696.998
58289,-23.519681,-46.700242,331,13704.882
58289,-23.5197,-46.700197,332,13709.937
58289,-23.519725,-46.700136,333,13716.754
58289,-23.519742,-46.700094,334,13721.438
58289,-23.519781,-46.699999,335,13732.058
58289,-23.5198,-46.699952,336,13737.299
